company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
MARSHALL ENTERPRISES (SWANSEA) LIMITED,04761606,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2003-05-12,micro-entity,"accounts category, NOT turnover",43290,"C/O Stephen Kent And Company, 456 Gower Road, Killay, Swansea, South Wales",SA2 7AL,https://find-and-update.company-information.service.gov.uk/company/04761606,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:56+00:00
BALMER ELECTRICAL SERVICES LIMITED,06786837,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2009-01-09,micro-entity,"accounts category, NOT turnover",43210,"5 Brayford Square, London",E1 0SG,https://find-and-update.company-information.service.gov.uk/company/06786837,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:57+00:00
BOND CONSTRUCTION AND JOINERY LTD,13461909,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-06-17,micro-entity,"accounts category, NOT turnover",43210; 43220; 43290; 43320,"7 Bell Yard, London",WC2A 2JR,https://find-and-update.company-information.service.gov.uk/company/13461909,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:00+00:00
ELECTRICAL INSTALLATIONS & TESTING LTD,07975353,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-03-05,micro-entity,"accounts category, NOT turnover",43210,"Boathouse Dimlington Road, Easington, Hull",H12 0TG,https://find-and-update.company-information.service.gov.uk/company/07975353,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:01+00:00
DPW PLUMBING AND HEATING LIMITED,10657983,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-03-08,micro-entity,"accounts category, NOT turnover",43220,"48 Ashby Road, Welton, Daventry",NN11 2JS,https://find-and-update.company-information.service.gov.uk/company/10657983,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:01+00:00
GLOBAL GROWTH SERVICES LIMITED,10810047,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-06-08,micro-entity,"accounts category, NOT turnover",41202; 42120; 43290,"1258 London Road, Solent Court, London",SW16 4EY,https://find-and-update.company-information.service.gov.uk/company/10810047,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:02+00:00
FIRE SAFE SPRINKLER INSTALLATIONS LIMITED,14198457,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-06-27,micro-entity,"accounts category, NOT turnover",43290,"779 Atherton Road Hindley Green, Wigan, Greater Manchester",WN2 4SB,https://find-and-update.company-information.service.gov.uk/company/14198457,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:03+00:00
GARY NEEDS PLUMBING & HEATING LTD,09108708,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-06-30,micro-entity,"accounts category, NOT turnover",43220,"1 Pentwyn Villas, Abersychan, Pontypool, Gwent",NP4 7TU,https://find-and-update.company-information.service.gov.uk/company/09108708,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:05+00:00
INSTAHEAT BUILDERS LIMITED,11233104,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-03-05,micro-entity,"accounts category, NOT turnover",41202; 43210; 43220; 43310,"21 Bertie Road, London",NW10 2LJ,https://find-and-update.company-information.service.gov.uk/company/11233104,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:05+00:00
FOREFRONT CONSTRUCTION LIMITED,12048840,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-06-13,micro-entity,"accounts category, NOT turnover",43290,"9 Garston Avenue, Atherton, Manchester",M46 9GF,https://find-and-update.company-information.service.gov.uk/company/12048840,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:06+00:00
FIRST POINT PROPERTY SOLUTIONS LTD,09635106,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-06-11,micro-entity,"accounts category, NOT turnover",43290; 43341; 43390; 68320,"128 City Road, London, Shoreditch",EC1V 2NX,https://find-and-update.company-information.service.gov.uk/company/09635106,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:07+00:00
KSK MAINTENANCE LIMITED,10065563,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-03-16,micro-entity,"accounts category, NOT turnover",43220,"3 Strode Road, London",N17 6TZ,https://find-and-update.company-information.service.gov.uk/company/10065563,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:08+00:00
HUNT MOBILE SERVICES LIMITED,11870955,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-03-08,micro-entity,"accounts category, NOT turnover",43220; 81210,"3 Barn Owl Road, Kirby Cross, Frinton On Sea, Essex",CO13 0GH,https://find-and-update.company-information.service.gov.uk/company/11870955,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:09+00:00
MARK PETERS ELECTRICAL LIMITED,08033097,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-04-17,micro-entity,"accounts category, NOT turnover",43210,"Brant House Silkmills Road, Roughmoor, Taunton, Somerset",TA1 5AA,https://find-and-update.company-information.service.gov.uk/company/08033097,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:10+00:00
LPS PLUMBING LIMITED,10366042,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-09-08,micro-entity,"accounts category, NOT turnover",43220,"30 Weir Road, Hemingford Grey, Huntingdon",PE28 9EH,https://find-and-update.company-information.service.gov.uk/company/10366042,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:10+00:00
DIRECT HEATING INSTALLATIONS LIMITED,07492411,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2011-01-13,micro-entity,"accounts category, NOT turnover",43220,"Units 7 & 8 Gelder Road, Leeds",LS12 3UF,https://find-and-update.company-information.service.gov.uk/company/07492411,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:11+00:00
RR RESOURCES LTD,12110603,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-07-18,micro-entity,"accounts category, NOT turnover",43290,"10-16 Tiller Road, London",E14 8PX,https://find-and-update.company-information.service.gov.uk/company/12110603,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:12+00:00
W AND C PLUMBING AND HEATING SPECIALISTS LIMITED,SC378920,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-05-20,micro-entity,"accounts category, NOT turnover",43220,"Unit 4 24 Eastside Industrial Estate, Kirkintilloch, Glasgow",G66 1QG,https://find-and-update.company-information.service.gov.uk/company/SC378920,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:12+00:00
G.P.P SOLUTIONS LTD,12089517,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-07-06,micro-entity,"accounts category, NOT turnover",43220,"83 Whaddon Chase, Aylesbury, Bucks",HP19 9QP,https://find-and-update.company-information.service.gov.uk/company/12089517,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:13+00:00
F H P ELECTRICAL LIMITED,08062144,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-05-09,micro-entity,"accounts category, NOT turnover",43210,"26b Bradford Road, Guiseley, Leeds",LS20 8NH,https://find-and-update.company-information.service.gov.uk/company/08062144,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:14+00:00
F L S MIDLANDS LTD,14106906,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-05-13,micro-entity,"accounts category, NOT turnover",43210,"31 Dewsbury Grove, Birmingham",B42 2NB,https://find-and-update.company-information.service.gov.uk/company/14106906,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:14+00:00
M S PROPERTY DEVELOPERS LTD,06556840,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2008-04-07,micro-entity,"accounts category, NOT turnover",41201; 43210,"18 Yoxall Road, Shirley, Solihull, West Midlands",B90 3SD,https://find-and-update.company-information.service.gov.uk/company/06556840,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:15+00:00
DST NETWORKS LIMITED,11290212,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-04-04,micro-entity,"accounts category, NOT turnover",43290,"164roseberry Gardens Roseberry Gardens, Upminster",RM14 1NE,https://find-and-update.company-information.service.gov.uk/company/11290212,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:18+00:00
LAL PLUMBING AND HEATING LTD,14830920,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-04-27,total-exemption-full,"accounts category, NOT turnover",41100; 41202; 43220,"30 Lakeland Close, Chigwell",IG7 4QU,https://find-and-update.company-information.service.gov.uk/company/14830920,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:19+00:00
CLYDE COAST ACCESS SERVICES LIMITED,SC372533,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-02-08,micro-entity,"accounts category, NOT turnover",43210,"29 Dipple Court, Kilbirnie",KA25 7DR,https://find-and-update.company-information.service.gov.uk/company/SC372533,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:20+00:00
JIGSAW (CUMBRIA) LIMITED,10899842,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-08-04,micro-entity,"accounts category, NOT turnover",43220,"Suite 1 Telford House, Warwick Road, Carlisle, Cumbria",CA1 2BT,https://find-and-update.company-information.service.gov.uk/company/10899842,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:21+00:00
EV COMPLETE LTD,12221357,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-09-23,micro-entity,"accounts category, NOT turnover",43210,"20 Barcombe Heights, Preston, Paignton",TQ3 1PT,https://find-and-update.company-information.service.gov.uk/company/12221357,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:23+00:00
J & K MECHANICAL LTD,11756603,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-01-08,micro-entity,"accounts category, NOT turnover",43210; 43220,"Unit 9 Newcastle Enterprise Centre High Street, Knutton, Newcastle",ST5 6BX,https://find-and-update.company-information.service.gov.uk/company/11756603,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:25+00:00
PETER KERRIDGE PLUMBING AND HEATING LTD,07588032,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2011-04-01,micro-entity,"accounts category, NOT turnover",43220,"6 Row Lane, Sowerby, Sowerby Bridge, West Yorkshire",HX6 1JT,https://find-and-update.company-information.service.gov.uk/company/07588032,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:26+00:00
CASTLE ENVIRONMENTAL SERVICES LTD.,10838538,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-06-27,micro-entity,"accounts category, NOT turnover",43290,"Unit 15 Whisby Way Business Centre, Whisby Way, North Hykeham, Lincoln",LN6 3LQ,https://find-and-update.company-information.service.gov.uk/company/10838538,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:30+00:00
MADLEC LIMITED,06760327,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2008-11-27,micro-entity,"accounts category, NOT turnover",43210,"7 St. John Street, Mansfield, Nottinghamshire",NG18 1QH,https://find-and-update.company-information.service.gov.uk/company/06760327,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:33+00:00
IAN HOPE PLUMBING & HEATING SERVICES LIMITED,10276981,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-07-13,micro-entity,"accounts category, NOT turnover",43220,"40 Tennyson Avenue, Hull",HU5 3TW,https://find-and-update.company-information.service.gov.uk/company/10276981,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:33+00:00
A-Z ELECTRICAL CONTRACTORS LTD,13606977,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-09-07,micro-entity,"accounts category, NOT turnover",43210,"54 Wood Street, Lytham St. Annes",FY8 1QG,https://find-and-update.company-information.service.gov.uk/company/13606977,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:35+00:00
TC SOLUTIONS (NORTH EAST) LTD,14112488,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-05-17,micro-entity,"accounts category, NOT turnover",43290,"17 Pease Way, Newton Aycliffe",DL5 5NE,https://find-and-update.company-information.service.gov.uk/company/14112488,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:36+00:00
RACKHAM ELECTRICAL LTD,14877203,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-05-17,total-exemption-full,"accounts category, NOT turnover",43210,"6 Sambre Road, Chiseldon, Swindon",SN4 0JB,https://find-and-update.company-information.service.gov.uk/company/14877203,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:38+00:00
A404 ELECTRICAL SERVICES LIMITED,14316116,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-08-24,total-exemption-full,"accounts category, NOT turnover",43210,"C/O Cansdales Business Advisers Limited St Mary’S Court, The Broadway, Old Amersham, Bucks",HP7 0UT,https://find-and-update.company-information.service.gov.uk/company/14316116,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:39+00:00
FUTURE SHAPES LONDON LTD,11299273,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-04-09,micro-entity,"accounts category, NOT turnover",41202; 43210; 43310; 43330,"Flat 2, 5b Shortlands Road, London",E10 7AH,https://find-and-update.company-information.service.gov.uk/company/11299273,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:40+00:00
BRADLEY'S PLUMBING SERVICES LTD,14859978,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-05-10,micro-entity,"accounts category, NOT turnover",43220,"8 John Street, Royton, Oldham",OL2 5JR,https://find-and-update.company-information.service.gov.uk/company/14859978,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:41+00:00
DESERT DAMP PROOFING LTD,10764790,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-05-11,micro-entity,"accounts category, NOT turnover",41100; 43290; 43310; 43999,"71-75 Shelton Street, Covent Garden, London",WC2H 9JQ,https://find-and-update.company-information.service.gov.uk/company/10764790,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:42+00:00
NIKRO ELECTRICAL LTD,09036767,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-05-13,micro-entity,"accounts category, NOT turnover",43210,"14 Abbots Meadow, Chittlehampton, Umberleigh, Devon",EX37 9QE,https://find-and-update.company-information.service.gov.uk/company/09036767,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:44+00:00
JDCW LTD,14806457,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-04-16,micro-entity,"accounts category, NOT turnover",43210,"94 Welland Road, Hilton, Derby",DE65 5NE,https://find-and-update.company-information.service.gov.uk/company/14806457,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:46+00:00
JMW MANAGEMENT LIMITED,08233690,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-09-28,micro-entity,"accounts category, NOT turnover",33200; 43290; 70229,"Unit 209b, Lansbury Estate 102 Lower Guildford Road, Knaphill, Woking, Surrey",GU21 2EP,https://find-and-update.company-information.service.gov.uk/company/08233690,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:48+00:00
WARM FLOORING LIMITED,06903526,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2009-05-12,micro-entity,"accounts category, NOT turnover",43290,"2 Highfield Drive, Kirton Lindsey, Gainsborough, Lincolnshire",DN21 4EB,https://find-and-update.company-information.service.gov.uk/company/06903526,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:48+00:00
DAYMENT PLUMBING AND HEATING LTD,15733674,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-05-21,micro-entity,"accounts category, NOT turnover",43220,"8 Higher Island, Blackawton, Totnes",TQ9 7BX,https://find-and-update.company-information.service.gov.uk/company/15733674,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:49+00:00
G WEBB ELECTRICS LTD,10777273,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-05-18,micro-entity,"accounts category, NOT turnover",43210,"111 Bewdley Road, Stourport On Severn",DY13 8XX,https://find-and-update.company-information.service.gov.uk/company/10777273,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:50+00:00
TILLOTSON ELECTRICAL LIMITED,14351405,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-09-12,micro-entity,"accounts category, NOT turnover",43210,"19 Scotch Orchard, Lichfield",WS13 6BZ,https://find-and-update.company-information.service.gov.uk/company/14351405,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:51+00:00
